method,split,seed,mean_success,mean_mechanism_f1,mean_invalid_repair_rate,mean_repeat_failure_rate,mean_damage_rate,mean_diagnostic_probe_cost,mean_calibration_error,mean_abstention_rate,mean_budget_violation_rate,mean_predicted_breach_risk,mean_realized_breach_risk,mean_repair_utility,ci95_success,ci95_mechanism_f1,ci95_invalid_repair_rate,ci95_repeat_failure_rate,ci95_damage_rate,ci95_diagnostic_probe_cost,ci95_calibration_error,ci95_abstention_rate,ci95_budget_violation_rate,ci95_predicted_breach_risk,ci95_realized_breach_risk,ci95_repair_utility,rows
observed_only_planner,long_horizon,3,0.346354,0.155037,0.377503,0.349582,0.131037,0.074415,0.149011,0.048995,0.282060,0.301453,0.306121,-0.651607,0.047653,0.006059,0.002825,0.002260,0.000945,0.000531,0.001031,0.000784,0.001737,0.002108,0.001935,0.050791,384
observed_only_planner,long_horizon,4,0.302083,0.155333,0.377589,0.349614,0.130857,0.074007,0.149041,0.048859,0.282038,0.301368,0.306158,-0.695544,0.045986,0.006045,0.002833,0.002253,0.000937,0.000557,0.001033,0.000816,0.001734,0.002099,0.001913,0.049000,384
observed_only_planner,long_horizon,5,0.348958,0.155886,0.377936,0.349807,0.131061,0.074438,0.149143,0.049150,0.281826,0.301236,0.305938,-0.649273,0.047736,0.005936,0.002861,0.002193,0.000976,0.000549,0.001016,0.000807,0.001743,0.002133,0.001912,0.049938,384
observed_only_planner,long_horizon,6,0.291667,0.155884,0.377965,0.349708,0.131060,0.074476,0.149228,0.049150,0.281944,0.301433,0.306176,-0.706647,0.045522,0.006037,0.002897,0.002216,0.000918,0.000533,0.001015,0.000808,0.001769,0.002155,0.001979,0.048610,384
observed_only_planner,long_horizon,7,0.312500,0.156238,0.377848,0.349407,0.130930,0.074285,0.149126,0.049144,0.281578,0.301245,0.305528,-0.684866,0.046421,0.006032,0.002884,0.002281,0.000930,0.000576,0.001030,0.000824,0.001755,0.002116,0.001957,0.049429,384
observed_only_planner,long_horizon,8,0.317708,0.154318,0.377950,0.350158,0.131114,0.074633,0.149569,0.048932,0.281757,0.301258,0.305992,-0.681598,0.046629,0.005909,0.002848,0.002213,0.000916,0.000577,0.001012,0.000789,0.001768,0.002136,0.001941,0.049184,384
observed_only_planner,long_horizon,9,0.328125,0.154788,0.377920,0.350191,0.131083,0.074674,0.149084,0.048992,0.281818,0.301289,0.305989,-0.670789,0.047024,0.006020,0.002893,0.002253,0.000936,0.000586,0.001022,0.000803,0.001760,0.002160,0.001934,0.049181,384
observed_only_planner,sparse_observation,0,0.276042,0.133591,0.385048,0.349756,0.134219,0.077333,0.157517,0.059149,0.287558,0.312992,0.313069,-0.750648,0.044771,0.005714,0.002652,0.002069,0.000871,0.000505,0.000862,0.000590,0.001610,0.001909,0.001762,0.046824,384
observed_only_planner,sparse_observation,1,0.244792,0.132850,0.385632,0.349768,0.133944,0.077542,0.157579,0.058787,0.287319,0.313064,0.312724,-0.782278,0.043061,0.005584,0.002671,0.002097,0.000863,0.000509,0.000834,0.000618,0.001620,0.001885,0.001754,0.045232,384
observed_only_planner,sparse_observation,2,0.268229,0.132954,0.385742,0.349648,0.133794,0.077478,0.157659,0.058777,0.287424,0.313078,0.313061,-0.758744,0.044371,0.005708,0.002681,0.002023,0.000859,0.000509,0.000847,0.000628,0.001609,0.001885,0.001784,0.047199,384
observed_only_planner,sparse_observation,3,0.299479,0.133238,0.385911,0.349485,0.133814,0.077464,0.157473,0.059452,0.287726,0.313137,0.313219,-0.727670,0.045872,0.005676,0.002667,0.002047,0.000888,0.000531,0.000852,0.000599,0.001581,0.001852,0.001744,0.048648,384
observed_only_planner,sparse_observation,4,0.263021,0.133763,0.385670,0.349810,0.133892,0.077212,0.157393,0.059133,0.287270,0.312639,0.312643,-0.763590,0.044094,0.005666,0.002642,0.002006,0.000862,0.000533,0.000837,0.000607,0.001579,0.001808,0.001730,0.046459,384
observed_only_planner,sparse_observation,5,0.260417,0.132073,0.385985,0.349233,0.133608,0.077598,0.157319,0.059104,0.288005,0.313301,0.313542,-0.766850,0.043953,0.005541,0.002657,0.002091,0.000867,0.000532,0.000842,0.000612,0.001609,0.001874,0.001766,0.046734,384
observed_only_planner,sparse_observation,6,0.291667,0.133033,0.386501,0.349211,0.133680,0.077549,0.157428,0.059228,0.287011,0.312615,0.312668,-0.735239,0.045522,0.005633,0.002648,0.002053,0.000858,0.000493,0.000877,0.000632,0.001616,0.001884,0.001778,0.047764,384
observed_only_planner,sparse_observation,7,0.268229,0.132445,0.385726,0.349322,0.133797,0.077315,0.157379,0.059090,0.287335,0.312390,0.312752,-0.758456,0.044371,0.005719,0.002634,0.002085,0.000905,0.000514,0.000863,0.000588,0.001628,0.001881,0.001774,0.046816,384
observed_only_planner,sparse_observation,8,0.255208,0.132574,0.385386,0.349617,0.133957,0.077315,0.157727,0.059104,0.287247,0.312770,0.312799,-0.771653,0.043664,0.005711,0.002677,0.002072,0.000859,0.000505,0.000841,0.000578,0.001587,0.001875,0.001710,0.046220,384
observed_only_planner,sparse_observation,9,0.325521,0.133283,0.385959,0.349366,0.133908,0.077420,0.157504,0.058824,0.287226,0.312535,0.312712,-0.701221,0.046928,0.005543,0.002634,0.002051,0.000864,0.000534,0.000853,0.000616,0.001586,0.001853,0.001743,0.049715,384
oracle_mechanism_repair,combined_stress,0,0.927083,0.822367,0.054093,0.045710,0.030768,0.153706,0.026204,0.078013,0.002696,0.049486,0.000034,1.011373,0.026039,0.001375,0.001100,0.000790,0.000372,0.000469,0.000348,0.000557,0.000321,0.000476,0.000033,0.026080,384
oracle_mechanism_repair,combined_stress,1,0.932292,0.823102,0.053697,0.045950,0.030744,0.153770,0.026448,0.078354,0.002499,0.049671,0.000029,1.016941,0.025162,0.001318,0.001118,0.000762,0.000367,0.000475,0.000346,0.000539,0.000314,0.000502,0.000028,0.025225,384
oracle_mechanism_repair,combined_stress,2,0.953125,0.821924,0.053206,0.045908,0.030384,0.154159,0.026571,0.078458,0.002450,0.049408,0.000031,1.038063,0.021169,0.001423,0.001087,0.000777,0.000365,0.000477,0.000349,0.000589,0.000297,0.000461,0.000023,0.021193,384
oracle_mechanism_repair,combined_stress,3,0.919271,0.821975,0.054307,0.045399,0.030621,0.154327,0.026102,0.078196,0.002565,0.049268,0.000057,1.003542,0.027283,0.001436,0.001082,0.000787,0.000385,0.000483,0.000320,0.000592,0.000312,0.000471,0.000045,0.027517,384
oracle_mechanism_repair,combined_stress,4,0.947917,0.823353,0.053531,0.045838,0.030824,0.153910,0.026191,0.078518,0.002391,0.048912,0.000039,1.032939,0.022253,0.001315,0.001152,0.000777,0.000368,0.000479,0.000357,0.000560,0.000301,0.000451,0.000031,0.022422,384
oracle_mechanism_repair,combined_stress,5,0.940104,0.823425,0.054125,0.045917,0.030670,0.153677,0.026126,0.078169,0.002476,0.049283,0.000022,1.024826,0.023765,0.001368,0.001074,0.000790,0.000362,0.000493,0.000340,0.000557,0.000301,0.000460,0.000022,0.023768,384
oracle_mechanism_repair,combined_stress,6,0.929688,0.822746,0.053857,0.045817,0.030712,0.153943,0.026317,0.077997,0.002841,0.049559,0.000023,1.014076,0.025606,0.001463,0.001101,0.000809,0.000368,0.000488,0.000370,0.000553,0.000311,0.000511,0.000020,0.025571,384
oracle_mechanism_repair,combined_stress,7,0.950521,0.822910,0.053954,0.045454,0.030877,0.153880,0.026289,0.078292,0.002705,0.049601,0.000057,1.035048,0.021719,0.001355,0.001094,0.000778,0.000364,0.000491,0.000342,0.000596,0.000337,0.000500,0.000055,0.021899,384
oracle_mechanism_repair,combined_stress,8,0.916667,0.823185,0.054223,0.045727,0.030952,0.154153,0.026091,0.078304,0.002693,0.049379,0.000064,1.000779,0.027680,0.001374,0.001129,0.000793,0.000391,0.000484,0.000368,0.000567,0.000338,0.000483,0.000054,0.028050,384
oracle_mechanism_repair,combined_stress,9,0.921875,0.822782,0.053550,0.046303,0.030776,0.154019,0.026129,0.078333,0.002579,0.049534,0.000031,1.006292,0.026877,0.001344,0.001123,0.000781,0.000398,0.000464,0.000372,0.000606,0.000302,0.000483,0.000031,0.026885,384
oracle_mechanism_repair,hidden_mechanism,0,0.940104,0.840666,0.041656,0.030077,0.023874,0.151340,0.019471,0.065382,0.000519,0.041699,0.000009,1.069754,0.023765,0.001875,0.001335,0.000859,0.000480,0.000513,0.000483,0.000810,0.000183,0.000495,0.000018,0.023856,384
oracle_mechanism_repair,hidden_mechanism,1,0.934896,0.841507,0.040876,0.029333,0.023761,0.151513,0.019343,0.065190,0.000524,0.041697,0.000006,1.066300,0.024708,0.001671,0.001390,0.000841,0.000482,0.000529,0.000485,0.000854,0.000172,0.000505,0.000009,0.024886,384
oracle_mechanism_repair,hidden_mechanism,2,0.929688,0.840565,0.042079,0.029711,0.023896,0.151320,0.019341,0.065162,0.000482,0.041719,0.000000,1.059321,0.025606,0.001723,0.001338,0.000863,0.000484,0.000517,0.000448,0.000788,0.000162,0.000437,0.000000,0.025402,384
oracle_mechanism_repair,hidden_mechanism,3,0.927083,0.840784,0.041071,0.029364,0.023852,0.151658,0.019230,0.065376,0.000530,0.041858,0.000011,1.057919,0.026039,0.001708,0.001365,0.000855,0.000514,0.000503,0.000471,0.000804,0.000177,0.000487,0.000019,0.026532,384
oracle_mechanism_repair,hidden_mechanism,4,0.906250,0.841257,0.041493,0.029581,0.023919,0.151552,0.019419,0.065093,0.000493,0.041997,0.000003,1.036630,0.029192,0.001719,0.001380,0.000842,0.000490,0.000538,0.000461,0.000823,0.000169,0.000502,0.000006,0.029495,384
oracle_mechanism_repair,hidden_mechanism,5,0.911458,0.841661,0.041638,0.029934,0.024007,0.151546,0.019621,0.065062,0.000516,0.041799,0.000004,1.041359,0.028451,0.001879,0.001376,0.000872,0.000502,0.000509,0.000468,0.000845,0.000167,0.000483,0.000005,0.028587,384
oracle_mechanism_repair,hidden_mechanism,6,0.940104,0.840943,0.041392,0.029805,0.024007,0.151484,0.019531,0.065397,0.000513,0.041754,0.000000,1.070089,0.023765,0.001840,0.001374,0.000856,0.000491,0.000506,0.000459,0.000797,0.000169,0.000460,0.000000,0.023965,384
oracle_mechanism_repair,hidden_mechanism,7,0.924479,0.840716,0.041704,0.029300,0.023540,0.151713,0.019348,0.065088,0.000398,0.041741,0.000000,1.055150,0.026463,0.001714,0.001363,0.000868,0.000503,0.000484,0.000477,0.000818,0.000148,0.000455,0.000000,0.026446,384
oracle_mechanism_repair,hidden_mechanism,8,0.919271,0.840809,0.041614,0.029562,0.023931,0.151344,0.019171,0.065306,0.000417,0.041613,0.000021,1.049592,0.027283,0.001736,0.001334,0.000845,0.000513,0.000500,0.000468,0.000811,0.000146,0.000451,0.000029,0.027166,384
oracle_mechanism_repair,hidden_mechanism,9,0.947917,0.840867,0.041736,0.029339,0.023589,0.151586,0.019505,0.065653,0.000492,0.041556,0.000000,1.078308,0.022253,0.001793,0.001334,0.000825,0.000506,0.000502,0.000454,0.000812,0.000163,0.000466,0.000000,0.022440,384
oracle_mechanism_repair,in_distribution,0,0.921875,0.851970,0.034343,0.022275,0.020339,0.150353,0.015633,0.058479,0.000086,0.038386,0.000000,1.075920,0.026877,0.001766,0.001353,0.000854,0.000465,0.000505,0.000445,0.000809,0.000050,0.000401,0.000000,0.026825,384
oracle_mechanism_repair,in_distribution,1,0.932292,0.852875,0.034037,0.021846,0.020414,0.149824,0.015695,0.058385,0.000129,0.038049,0.000000,1.087299,0.025162,0.001903,0.001341,0.000827,0.000491,0.000491,0.000453,0.000813,0.000078,0.000428,0.000000,0.025333,384
oracle_mechanism_repair,in_distribution,2,0.929688,0.852531,0.034078,0.021899,0.020116,0.150115,0.015812,0.058428,0.000120,0.038248,0.000000,1.084658,0.025606,0.001784,0.001378,0.000859,0.000513,0.000548,0.000451,0.000808,0.000079,0.000435,0.000000,0.025767,384
oracle_mechanism_repair,in_distribution,3,0.916667,0.852494,0.034277,0.021988,0.020353,0.150095,0.015666,0.058404,0.000149,0.037928,0.000000,1.071194,0.027680,0.001762,0.001364,0.000858,0.000494,0.000517,0.000427,0.000814,0.000076,0.000444,0.000000,0.028007,384
oracle_mechanism_repair,in_distribution,4,0.908854,0.853677,0.033712,0.021773,0.020258,0.149685,0.015650,0.058254,0.000139,0.038154,0.000000,1.064740,0.028825,0.001842,0.001339,0.000855,0.000500,0.000499,0.000472,0.000805,0.000082,0.000428,0.000000,0.029054,384
oracle_mechanism_repair,in_distribution,5,0.890625,0.852336,0.034402,0.022241,0.020552,0.150002,0.015902,0.058106,0.000154,0.038349,0.000000,1.044535,0.031258,0.001804,0.001359,0.000883,0.000501,0.000514,0.000476,0.000787,0.000082,0.000444,0.000000,0.031326,384
oracle_mechanism_repair,in_distribution,6,0.916667,0.852021,0.033239,0.021848,0.020237,0.149524,0.015855,0.058111,0.000071,0.038642,0.000000,1.072397,0.027680,0.001835,0.001396,0.000839,0.000493,0.000508,0.000475,0.000803,0.000051,0.000433,0.000000,0.027765,384
oracle_mechanism_repair,in_distribution,7,0.924479,0.852753,0.034296,0.022209,0.020385,0.150388,0.015571,0.058725,0.000146,0.038197,0.000000,1.078772,0.026463,0.001857,0.001398,0.000844,0.000507,0.000531,0.000446,0.000798,0.000083,0.000444,0.000000,0.026684,384
oracle_mechanism_repair,in_distribution,8,0.929688,0.851874,0.033972,0.021920,0.020359,0.150014,0.015812,0.058316,0.000111,0.038412,0.000000,1.084318,0.025606,0.001751,0.001378,0.000840,0.000497,0.000527,0.000457,0.000841,0.000061,0.000424,0.000000,0.025789,384
oracle_mechanism_repair,in_distribution,9,0.916667,0.853157,0.034356,0.021873,0.020172,0.149725,0.015663,0.058377,0.000116,0.038602,0.000000,1.071766,0.027680,0.001805,0.001375,0.000880,0.000504,0.000504,0.000476,0.000794,0.000067,0.000427,0.000000,0.027934,384
oracle_mechanism_repair,long_horizon,0,0.934896,0.845508,0.044048,0.039818,0.026052,0.151284,0.019068,0.065571,0.000713,0.041494,0.000003,1.054179,0.024708,0.001767,0.001346,0.000859,0.000479,0.000494,0.000502,0.000803,0.000199,0.000504,0.000004,0.024991,384
oracle_mechanism_repair,long_horizon,1,0.947917,0.845273,0.044040,0.040456,0.026327,0.151490,0.019019,0.065416,0.000626,0.041516,0.000010,1.066393,0.022253,0.001820,0.001349,0.000860,0.000463,0.000532,0.000461,0.000812,0.000187,0.000477,0.000016,0.022447,384
oracle_mechanism_repair,long_horizon,2,0.932292,0.844673,0.044524,0.040244,0.025979,0.151350,0.018969,0.065753,0.000887,0.041744,0.000015,1.050485,0.025162,0.001718,0.001345,0.000834,0.000468,0.000491,0.000486,0.000823,0.000225,0.000559,0.000017,0.025127,384
oracle_mechanism_repair,long_horizon,3,0.924479,0.845651,0.043595,0.039888,0.025972,0.151129,0.019122,0.065641,0.000705,0.041493,0.000004,1.044266,0.026463,0.001732,0.001290,0.000867,0.000474,0.000503,0.000457,0.000813,0.000201,0.000498,0.000006,0.026633,384
oracle_mechanism_repair,long_horizon,4,0.932292,0.844911,0.044475,0.039689,0.026274,0.150866,0.019109,0.065740,0.000716,0.041590,0.000008,1.050914,0.025162,0.001721,0.001358,0.000833,0.000477,0.000503,0.000495,0.000802,0.000197,0.000520,0.000012,0.025241,384
oracle_mechanism_repair,long_horizon,5,0.953125,0.844618,0.043640,0.039979,0.025882,0.151266,0.019058,0.065408,0.000770,0.041493,0.000010,1.072541,0.021169,0.001780,0.001335,0.000868,0.000467,0.000520,0.000481,0.000835,0.000189,0.000485,0.000021,0.021407,384
oracle_mechanism_repair,long_horizon,6,0.906250,0.845526,0.044051,0.040110,0.026259,0.151505,0.019289,0.065570,0.000826,0.041400,0.000022,1.024835,0.029192,0.001809,0.001317,0.000856,0.000463,0.000536,0.000462,0.000777,0.000219,0.000511,0.000042,0.029138,384
oracle_mechanism_repair,long_horizon,7,0.932292,0.845916,0.043692,0.039956,0.025922,0.151171,0.019390,0.065546,0.000651,0.041505,0.000021,1.051974,0.025162,0.001793,0.001308,0.000835,0.000477,0.000503,0.000476,0.000840,0.000190,0.000485,0.000025,0.025372,384
oracle_mechanism_repair,long_horizon,8,0.919271,0.844697,0.043704,0.039909,0.026182,0.151429,0.019165,0.065509,0.000956,0.041720,0.000023,1.038148,0.027283,0.001757,0.001332,0.000873,0.000469,0.000517,0.000460,0.000823,0.000250,0.000537,0.000025,0.027658,384
oracle_mechanism_repair,long_horizon,9,0.950521,0.845540,0.044071,0.040236,0.025633,0.151199,0.019090,0.065623,0.000626,0.041472,0.000000,1.069968,0.021719,0.001773,0.001334,0.000814,0.000485,0.000535,0.000458,0.000795,0.000169,0.000457,0.000000,0.022035,384
oracle_mechanism_repair,sparse_observation,0,0.924479,0.823422,0.046831,0.034787,0.027121,0.153518,0.025154,0.075699,0.001008,0.047365,0.000015,1.030324,0.026463,0.001393,0.001273,0.000801,0.000468,0.000502,0.000359,0.000590,0.000222,0.000403,0.000019,0.026556,384
oracle_mechanism_repair,sparse_observation,1,0.921875,0.824076,0.047107,0.034604,0.027313,0.153803,0.025457,0.075977,0.001032,0.047209,0.000004,1.027309,0.026877,0.001381,0.001272,0.000865,0.000445,0.000477,0.000365,0.000605,0.000227,0.000423,0.000008,0.027133,384
oracle_mechanism_repair,sparse_observation,2,0.947917,0.823392,0.046744,0.034703,0.027122,0.153731,0.025413,0.076145,0.001049,0.047252,0.000043,1.053576,0.022253,0.001403,0.001274,0.000827,0.000452,0.000504,0.000343,0.000610,0.000249,0.000448,0.000049,0.022402,384
oracle_mechanism_repair,sparse_observation,3,0.916667,0.823916,0.046897,0.034962,0.027370,0.153501,0.025354,0.075406,0.001124,0.047475,0.000034,1.022102,0.027680,0.001350,0.001282,0.000826,0.000457,0.000514,0.000353,0.000587,0.000242,0.000450,0.000054,0.027810,384
oracle_mechanism_repair,sparse_observation,4,0.901042,0.824042,0.046880,0.035117,0.027216,0.153781,0.025590,0.075632,0.001090,0.047518,0.000015,1.006341,0.029906,0.001370,0.001289,0.000803,0.000467,0.000490,0.000351,0.000598,0.000221,0.000412,0.000028,0.030022,384
oracle_mechanism_repair,sparse_observation,5,0.927083,0.824534,0.046839,0.034754,0.027477,0.153609,0.025376,0.076104,0.001028,0.047362,0.000029,1.032710,0.026039,0.001441,0.001283,0.000783,0.000446,0.000493,0.000364,0.000616,0.000242,0.000472,0.000029,0.026238,384
oracle_mechanism_repair,sparse_observation,6,0.940104,0.824626,0.046857,0.035387,0.027150,0.153578,0.025411,0.075757,0.001122,0.047513,0.000011,1.045594,0.023765,0.001344,0.001253,0.000832,0.000446,0.000484,0.000373,0.000611,0.000230,0.000434,0.000015,0.023884,384
oracle_mechanism_repair,sparse_observation,7,0.937500,0.823670,0.046923,0.034845,0.027274,0.153500,0.025279,0.076130,0.001063,0.047313,0.000001,1.042955,0.024243,0.001431,0.001272,0.000824,0.000451,0.000510,0.000371,0.000599,0.000223,0.000463,0.000001,0.024322,384
oracle_mechanism_repair,sparse_observation,8,0.916667,0.823681,0.046889,0.035044,0.027089,0.153640,0.025493,0.075544,0.001168,0.047622,0.000006,1.022088,0.027680,0.001404,0.001274,0.000815,0.000432,0.000501,0.000351,0.000632,0.000256,0.000463,0.000007,0.027613,384
oracle_mechanism_repair,sparse_observation,9,0.921875,0.823740,0.046594,0.034986,0.027317,0.153803,0.025283,0.075510,0.000974,0.047310,0.000011,1.027589,0.026877,0.001307,0.001275,0.000806,0.000465,0.000489,0.000355,0.000636,0.000215,0.000446,0.000016,0.027009,384
pets_latent_mpc,combined_stress,0,0.609375,0.500031,0.199855,0.190373,0.081696,0.242564,0.094083,0.114255,0.165632,0.191237,0.176396,0.108818,0.048863,0.003472,0.001666,0.001262,0.000487,0.000763,0.000554,0.000830,0.000939,0.001101,0.001079,0.049640,384
pets_latent_mpc,combined_stress,1,0.567708,0.500504,0.200287,0.189955,0.081920,0.242648,0.094274,0.114457,0.165468,0.190956,0.176201,0.066941,0.049614,0.003532,0.001579,0.001250,0.000495,0.000786,0.000519,0.000839,0.000943,0.001119,0.001054,0.050083,384
pets_latent_mpc,combined_stress,2,0.588542,0.500772,0.200129,0.190313,0.082072,0.242796,0.093871,0.114566,0.165689,0.191163,0.176613,0.087583,0.049284,0.003562,0.001625,0.001273,0.000504,0.000777,0.000548,0.000811,0.000955,0.001134,0.001064,0.049807,384
pets_latent_mpc,combined_stress,3,0.591146,0.499950,0.200139,0.189839,0.081982,0.242387,0.094033,0.114000,0.165752,0.191376,0.176332,0.090470,0.049237,0.003582,0.001614,0.001283,0.000517,0.000734,0.000532,0.000809,0.000940,0.001117,0.001037,0.050044,384
pets_latent_mpc,combined_stress,4,0.604167,0.500422,0.200154,0.189967,0.081846,0.242451,0.094039,0.114547,0.165902,0.191277,0.176702,0.103452,0.048977,0.003443,0.001631,0.001217,0.000519,0.000777,0.000539,0.000809,0.000932,0.001133,0.001038,0.049677,384
pets_latent_mpc,combined_stress,5,0.572917,0.499062,0.200090,0.189737,0.081759,0.242450,0.093943,0.114536,0.165610,0.191230,0.176249,0.072311,0.049540,0.003523,0.001644,0.001271,0.000478,0.000787,0.000557,0.000861,0.000942,0.001138,0.001056,0.050520,384
pets_latent_mpc,combined_stress,6,0.596354,0.499907,0.200317,0.190138,0.081889,0.242382,0.094006,0.114315,0.165958,0.191927,0.177039,0.095186,0.049137,0.003547,0.001629,0.001238,0.000482,0.000793,0.000548,0.000827,0.000932,0.001120,0.001075,0.049739,384
pets_latent_mpc,combined_stress,7,0.570312,0.499461,0.199782,0.190030,0.081986,0.242299,0.093995,0.114208,0.165814,0.191474,0.176490,0.069612,0.049578,0.003524,0.001636,0.001241,0.000513,0.000758,0.000549,0.000849,0.000979,0.001171,0.001079,0.050367,384
pets_latent_mpc,combined_stress,8,0.601562,0.499573,0.200198,0.190092,0.081666,0.242329,0.094028,0.114177,0.165913,0.191440,0.176749,0.100720,0.049032,0.003579,0.001610,0.001282,0.000500,0.000780,0.000532,0.000874,0.000884,0.001047,0.000994,0.049303,384
pets_latent_mpc,combined_stress,9,0.622396,0.499694,0.199616,0.190292,0.081832,0.242415,0.094068,0.114453,0.165469,0.191422,0.176106,0.121981,0.048552,0.003495,0.001600,0.001256,0.000514,0.000768,0.000542,0.000828,0.000980,0.001179,0.001083,0.049117,384
pets_latent_mpc,hidden_mechanism,0,0.658854,0.521067,0.179065,0.165443,0.072369,0.236009,0.082928,0.096710,0.149270,0.168549,0.158452,0.235785,0.047481,0.003947,0.002039,0.001456,0.000687,0.000922,0.000743,0.001161,0.001283,0.001593,0.001416,0.049218,384
pets_latent_mpc,hidden_mechanism,1,0.653646,0.521747,0.179013,0.165809,0.072045,0.235761,0.082702,0.096876,0.148774,0.167975,0.157802,0.231392,0.047653,0.003951,0.001973,0.001444,0.000691,0.000885,0.000716,0.001137,0.001306,0.001599,0.001448,0.048661,384
pets_latent_mpc,hidden_mechanism,2,0.630208,0.521109,0.178986,0.165841,0.072077,0.235913,0.082703,0.096546,0.148554,0.167378,0.157569,0.207864,0.048348,0.003962,0.002020,0.001472,0.000674,0.000907,0.000718,0.001121,0.001268,0.001549,0.001394,0.049158,384
pets_latent_mpc,hidden_mechanism,3,0.606771,0.521441,0.178997,0.165857,0.071998,0.235754,0.083150,0.097037,0.148997,0.168401,0.158151,0.184024,0.048921,0.003957,0.001972,0.001436,0.000649,0.000907,0.000740,0.001169,0.001265,0.001556,0.001360,0.049973,384
pets_latent_mpc,hidden_mechanism,4,0.658854,0.521335,0.178579,0.165861,0.071893,0.235989,0.082808,0.096848,0.148504,0.167652,0.157331,0.237030,0.047481,0.003957,0.002040,0.001412,0.000682,0.000882,0.000730,0.001146,0.001257,0.001563,0.001373,0.049011,384
pets_latent_mpc,hidden_mechanism,5,0.645833,0.522013,0.179386,0.165402,0.072391,0.235824,0.082971,0.097355,0.148659,0.168083,0.157814,0.223095,0.047898,0.003900,0.002011,0.001433,0.000716,0.000891,0.000738,0.001158,0.001284,0.001600,0.001436,0.048984,384
pets_latent_mpc,hidden_mechanism,6,0.630208,0.521026,0.178993,0.165751,0.072118,0.235910,0.082743,0.096879,0.148569,0.167599,0.157080,0.207760,0.048348,0.003843,0.001998,0.001450,0.000680,0.000885,0.000726,0.001141,0.001237,0.001549,0.001364,0.049472,384
pets_latent_mpc,hidden_mechanism,7,0.643229,0.521797,0.179199,0.165210,0.072287,0.235982,0.082717,0.096338,0.148728,0.167796,0.157719,0.221097,0.047977,0.003973,0.002008,0.001446,0.000691,0.000891,0.000761,0.001164,0.001234,0.001531,0.001373,0.048625,384
pets_latent_mpc,hidden_mechanism,8,0.695312,0.520810,0.179233,0.166006,0.072015,0.236010,0.082964,0.096655,0.148684,0.167743,0.157753,0.272301,0.046097,0.003928,0.002005,0.001506,0.000677,0.000878,0.000738,0.001163,0.001198,0.001494,0.001340,0.046492,384
pets_latent_mpc,hidden_mechanism,9,0.638021,0.520305,0.179080,0.165719,0.072302,0.235726,0.082907,0.096330,0.148616,0.167890,0.157465,0.215125,0.048130,0.003869,0.002031,0.001401,0.000680,0.000899,0.000722,0.001169,0.001252,0.001560,0.001396,0.049355,384
pets_latent_mpc,in_distribution,0,0.703125,0.534171,0.167316,0.153666,0.067317,0.231795,0.076621,0.087204,0.140137,0.155943,0.148214,0.322227,0.045757,0.003850,0.002054,0.001437,0.000669,0.000904,0.000757,0.001202,0.001226,0.001551,0.001360,0.046794,384
pets_latent_mpc,in_distribution,1,0.643229,0.534511,0.167158,0.153880,0.067098,0.231819,0.077105,0.087457,0.139843,0.155637,0.147892,0.262524,0.047977,0.003923,0.002031,0.001438,0.000698,0.000903,0.000739,0.001155,0.001214,0.001522,0.001342,0.049164,384
pets_latent_mpc,in_distribution,2,0.661458,0.534674,0.167322,0.153930,0.067124,0.231699,0.076927,0.087570,0.140144,0.155774,0.148048,0.280508,0.047393,0.004012,0.002082,0.001471,0.000658,0.000903,0.000784,0.001161,0.001264,0.001571,0.001409,0.048412,384
pets_latent_mpc,in_distribution,3,0.703125,0.534911,0.167458,0.154023,0.067002,0.231708,0.076974,0.087625,0.140243,0.156063,0.148376,0.322084,0.045757,0.003861,0.002021,0.001444,0.000652,0.000898,0.000749,0.001134,0.001288,0.001572,0.001428,0.046298,384
pets_latent_mpc,in_distribution,4,0.697917,0.534257,0.167487,0.153546,0.067371,0.232110,0.076947,0.087220,0.140422,0.156160,0.148358,0.316472,0.045986,0.003948,0.002074,0.001462,0.000667,0.000889,0.000728,0.001177,0.001266,0.001583,0.001404,0.046471,384
pets_latent_mpc,in_distribution,5,0.632812,0.535114,0.167648,0.153202,0.067328,0.232077,0.077122,0.087383,0.139962,0.155714,0.147891,0.252002,0.048277,0.003994,0.002015,0.001474,0.000676,0.000918,0.000738,0.001160,0.001256,0.001567,0.001385,0.049694,384
pets_latent_mpc,in_distribution,6,0.666667,0.534017,0.166895,0.153556,0.067202,0.232130,0.076799,0.087367,0.139834,0.155366,0.147624,0.286276,0.047212,0.003893,0.002006,0.001412,0.000686,0.000886,0.000767,0.001173,0.001240,0.001548,0.001384,0.048126,384
pets_latent_mpc,in_distribution,7,0.684896,0.533971,0.167195,0.153309,0.067378,0.231645,0.076696,0.087297,0.140266,0.156189,0.148387,0.304160,0.046526,0.003983,0.002099,0.001450,0.000686,0.000878,0.000742,0.001147,0.001288,0.001577,0.001423,0.048006,384
pets_latent_mpc,in_distribution,8,0.640625,0.533277,0.167089,0.154214,0.067069,0.231906,0.076576,0.087291,0.140321,0.155963,0.148674,0.259322,0.048054,0.003989,0.002043,0.001454,0.000675,0.000919,0.000750,0.001144,0.001230,0.001518,0.001374,0.049038,384
