stress_level,method,seed,mean_success,mean_mechanism_f1,mean_invalid_repair_rate,mean_repeat_failure_rate,mean_damage_rate,mean_diagnostic_probe_cost,mean_calibration_error,mean_abstention_rate,mean_budget_violation_rate,mean_predicted_breach_risk,mean_realized_breach_risk,mean_repair_utility,ci95_success,ci95_mechanism_f1,ci95_invalid_repair_rate,ci95_repeat_failure_rate,ci95_damage_rate,ci95_diagnostic_probe_cost,ci95_calibration_error,ci95_abstention_rate,ci95_budget_violation_rate,ci95_predicted_breach_risk,ci95_realized_breach_risk,ci95_repair_utility,rows
1.000000,counterfactual_mechanism_audit_v5,2,0.794271,0.675738,0.119749,0.110583,0.057118,0.201108,0.049272,0.160553,0.057752,0.100648,0.051302,0.611613,0.040485,0.001114,0.000775,0.000659,0.000305,0.000433,0.000302,0.000453,0.000440,0.000548,0.000547,0.040474,384
1.000000,counterfactual_mechanism_audit_v5,3,0.807292,0.676670,0.119790,0.110680,0.056799,0.201196,0.048988,0.161083,0.057431,0.100256,0.050872,0.625399,0.039502,0.001059,0.000834,0.000692,0.000326,0.000396,0.000283,0.000483,0.000437,0.000545,0.000531,0.039545,384
1.000000,counterfactual_mechanism_audit_v5,4,0.817708,0.676187,0.119256,0.110633,0.056919,0.201136,0.049476,0.160274,0.057520,0.100004,0.050956,0.635912,0.038667,0.001071,0.000836,0.000671,0.000342,0.000413,0.000299,0.000506,0.000444,0.000535,0.000560,0.038819,384
1.000000,counterfactual_mechanism_audit_v5,5,0.791667,0.677698,0.120219,0.110734,0.057110,0.200884,0.049216,0.160847,0.057922,0.100380,0.051162,0.609063,0.040673,0.001112,0.000875,0.000693,0.000318,0.000446,0.000287,0.000442,0.000454,0.000552,0.000515,0.040834,384
1.000000,counterfactual_mechanism_audit_v5,6,0.781250,0.676158,0.119627,0.110724,0.057146,0.201089,0.049687,0.160357,0.057650,0.100360,0.051079,0.598593,0.041402,0.001061,0.000845,0.000694,0.000324,0.000425,0.000301,0.000451,0.000439,0.000567,0.000554,0.041669,384
1.000000,counterfactual_mechanism_audit_v5,7,0.783854,0.676697,0.120045,0.110995,0.057174,0.200933,0.049245,0.160536,0.057377,0.100368,0.051069,0.601180,0.041224,0.001181,0.000781,0.000689,0.000324,0.000428,0.000293,0.000480,0.000453,0.000533,0.000571,0.041316,384
1.000000,counterfactual_mechanism_audit_v5,8,0.765625,0.676361,0.119096,0.110755,0.057119,0.200818,0.049311,0.160688,0.057867,0.100801,0.051428,0.583609,0.042425,0.001115,0.000859,0.000639,0.000304,0.000434,0.000304,0.000471,0.000462,0.000548,0.000546,0.042387,384
1.000000,counterfactual_mechanism_audit_v5,9,0.763021,0.677171,0.119488,0.111044,0.057048,0.200952,0.049104,0.160574,0.057567,0.100486,0.051276,0.581056,0.042587,0.001114,0.000834,0.000665,0.000327,0.000440,0.000305,0.000475,0.000437,0.000541,0.000533,0.042482,384
1.000000,oracle_mechanism_repair,0,0.919271,0.811018,0.064202,0.057564,0.032947,0.158526,0.029233,0.085143,0.005097,0.053607,0.000239,0.972823,0.027283,0.001084,0.000806,0.000656,0.000328,0.000416,0.000316,0.000443,0.000382,0.000486,0.000104,0.027285,384
1.000000,oracle_mechanism_repair,1,0.921875,0.810953,0.064314,0.057444,0.033019,0.158259,0.028978,0.085189,0.004931,0.053308,0.000178,0.975634,0.026877,0.001155,0.000771,0.000616,0.000324,0.000418,0.000298,0.000416,0.000380,0.000512,0.000082,0.026839,384
1.000000,oracle_mechanism_repair,2,0.945312,0.809765,0.064561,0.057531,0.033074,0.158289,0.029301,0.085601,0.005057,0.053548,0.000170,0.997968,0.022771,0.001101,0.000814,0.000636,0.000310,0.000404,0.000301,0.000407,0.000367,0.000483,0.000076,0.022890,384
1.000000,oracle_mechanism_repair,3,0.929688,0.809998,0.064741,0.057244,0.033174,0.158286,0.029204,0.085219,0.005349,0.053781,0.000151,0.982319,0.025606,0.001159,0.000785,0.000625,0.000324,0.000429,0.000306,0.000410,0.000396,0.000502,0.000075,0.025550,384
1.000000,oracle_mechanism_repair,4,0.942708,0.809874,0.064217,0.057548,0.033018,0.158463,0.029162,0.084812,0.005244,0.053321,0.000187,0.995826,0.023275,0.001139,0.000821,0.000645,0.000308,0.000425,0.000310,0.000378,0.000383,0.000479,0.000089,0.023348,384
1.000000,oracle_mechanism_repair,5,0.916667,0.810854,0.064239,0.057843,0.033008,0.158032,0.029249,0.085100,0.005051,0.053628,0.000124,0.970024,0.027680,0.001235,0.000780,0.000618,0.000304,0.000398,0.000295,0.000414,0.000378,0.000512,0.000070,0.027600,384
1.000000,oracle_mechanism_repair,6,0.929688,0.811365,0.064292,0.057632,0.032883,0.158031,0.028888,0.084773,0.004772,0.053044,0.000203,0.983906,0.025606,0.001160,0.000747,0.000637,0.000315,0.000424,0.000309,0.000406,0.000364,0.000494,0.000103,0.025599,384
1.000000,oracle_mechanism_repair,7,0.950521,0.810165,0.064643,0.057299,0.032902,0.158213,0.029226,0.085186,0.004830,0.053057,0.000142,1.003891,0.021719,0.001089,0.000776,0.000619,0.000336,0.000409,0.000293,0.000420,0.000377,0.000497,0.000065,0.021759,384
1.000000,oracle_mechanism_repair,8,0.921875,0.810916,0.064984,0.057199,0.032879,0.157896,0.029115,0.085110,0.005022,0.052945,0.000125,0.975336,0.026877,0.001087,0.000770,0.000637,0.000307,0.000395,0.000302,0.000418,0.000371,0.000470,0.000064,0.027008,384
1.000000,oracle_mechanism_repair,9,0.921875,0.809636,0.064595,0.057141,0.033505,0.158333,0.028775,0.085292,0.005055,0.053653,0.000181,0.974641,0.026877,0.001120,0.000769,0.000641,0.000291,0.000420,0.000299,0.000409,0.000377,0.000500,0.000090,0.026831,384
1.000000,proposed_failed_rollout_audit_v4_1,0,0.609375,0.577191,0.162853,0.151811,0.070322,0.242524,0.070246,0.140528,0.115623,0.149211,0.117984,0.250750,0.048863,0.001129,0.000888,0.000702,0.000333,0.000438,0.000322,0.000425,0.000466,0.000577,0.000545,0.048842,384
1.000000,proposed_failed_rollout_audit_v4_1,1,0.656250,0.577113,0.162976,0.152035,0.071037,0.242704,0.070617,0.140975,0.115626,0.149090,0.117793,0.296215,0.047568,0.001206,0.000889,0.000668,0.000328,0.000437,0.000311,0.000453,0.000471,0.000563,0.000567,0.047653,384
1.000000,proposed_failed_rollout_audit_v4_1,2,0.622396,0.576461,0.163085,0.151690,0.070662,0.242634,0.070513,0.141193,0.115460,0.149157,0.117276,0.262841,0.048552,0.001224,0.000848,0.000684,0.000309,0.000433,0.000303,0.000459,0.000430,0.000542,0.000533,0.048311,384
1.000000,proposed_failed_rollout_audit_v4_1,3,0.669271,0.576966,0.163005,0.152252,0.070906,0.242364,0.070412,0.140940,0.115782,0.149135,0.117901,0.309246,0.047119,0.001146,0.000906,0.000734,0.000324,0.000466,0.000296,0.000465,0.000484,0.000581,0.000592,0.047332,384
1.000000,proposed_failed_rollout_audit_v4_1,4,0.632812,0.577347,0.163242,0.152082,0.070584,0.242246,0.070433,0.141160,0.115621,0.148902,0.117903,0.273254,0.048277,0.001165,0.000879,0.000715,0.000333,0.000413,0.000285,0.000452,0.000442,0.000524,0.000525,0.048331,384
1.000000,proposed_failed_rollout_audit_v4_1,5,0.627604,0.576764,0.163067,0.151782,0.070889,0.242189,0.070391,0.140650,0.115556,0.148625,0.117651,0.268105,0.048417,0.001061,0.000908,0.000699,0.000323,0.000444,0.000331,0.000434,0.000468,0.000568,0.000561,0.048537,384
1.000000,proposed_failed_rollout_audit_v4_1,6,0.661458,0.578647,0.163109,0.152075,0.070621,0.242463,0.070628,0.140901,0.115887,0.149423,0.118004,0.302142,0.047393,0.001092,0.000893,0.000656,0.000326,0.000457,0.000294,0.000480,0.000455,0.000545,0.000533,0.047318,384
1.000000,proposed_failed_rollout_audit_v4_1,7,0.656250,0.577698,0.162923,0.152167,0.070467,0.242529,0.070473,0.140787,0.115707,0.149069,0.117741,0.297073,0.047568,0.001093,0.000892,0.000699,0.000348,0.000417,0.000321,0.000460,0.000459,0.000546,0.000576,0.047640,384
1.000000,proposed_failed_rollout_audit_v4_1,8,0.653646,0.576911,0.162981,0.151585,0.070761,0.242395,0.070421,0.140829,0.115608,0.149199,0.117810,0.294417,0.047653,0.001218,0.000866,0.000736,0.000333,0.000447,0.000323,0.000467,0.000461,0.000577,0.000603,0.047757,384
1.000000,proposed_failed_rollout_audit_v4_1,9,0.677083,0.577905,0.162748,0.151482,0.070564,0.242851,0.070389,0.140820,0.115792,0.149080,0.117715,0.318459,0.046830,0.001145,0.000871,0.000698,0.000338,0.000446,0.000304,0.000435,0.000433,0.000538,0.000540,0.046846,384
1.000000,scalar_uncertainty_planner,0,0.273438,0.208524,0.322643,0.308410,0.114757,0.159539,0.123874,0.141932,0.238201,0.269261,0.256142,-0.609139,0.044640,0.001256,0.001016,0.000846,0.000361,0.000440,0.000326,0.000485,0.000519,0.000645,0.000633,0.044708,384
1.000000,scalar_uncertainty_planner,1,0.234375,0.209467,0.322835,0.308220,0.114869,0.159160,0.123879,0.141683,0.237629,0.268924,0.255691,-0.647500,0.042425,0.001315,0.001023,0.000864,0.000365,0.000418,0.000339,0.000476,0.000563,0.000697,0.000638,0.042599,384
1.000000,scalar_uncertainty_planner,2,0.265625,0.209069,0.322594,0.308571,0.114867,0.159568,0.123841,0.141636,0.237917,0.269443,0.256010,-0.616713,0.044233,0.001211,0.001089,0.000814,0.000365,0.000459,0.000353,0.000500,0.000531,0.000645,0.000609,0.044217,384
1.000000,scalar_uncertainty_planner,3,0.268229,0.209155,0.322713,0.308041,0.114719,0.158927,0.123836,0.141534,0.237918,0.269039,0.255632,-0.613405,0.044371,0.001237,0.001015,0.000898,0.000353,0.000463,0.000332,0.000483,0.000538,0.000645,0.000653,0.044598,384
1.000000,scalar_uncertainty_planner,4,0.294271,0.208754,0.322829,0.308284,0.114831,0.159479,0.123714,0.141944,0.237647,0.268670,0.255720,-0.587922,0.045640,0.001176,0.001088,0.000821,0.000346,0.000448,0.000340,0.000455,0.000553,0.000642,0.000657,0.045501,384
1.000000,scalar_uncertainty_planner,5,0.270833,0.208770,0.322609,0.308401,0.114785,0.159061,0.123622,0.142128,0.237684,0.268960,0.255860,-0.611079,0.044506,0.001282,0.001056,0.000880,0.000362,0.000418,0.000355,0.000494,0.000538,0.000657,0.000663,0.044448,384
1.000000,scalar_uncertainty_planner,6,0.286458,0.209280,0.322830,0.308412,0.114823,0.158760,0.123483,0.141887,0.237549,0.268972,0.255596,-0.595233,0.045279,0.001215,0.001053,0.000806,0.000345,0.000423,0.000322,0.000491,0.000548,0.000641,0.000648,0.045349,384
1.000000,scalar_uncertainty_planner,7,0.325521,0.209266,0.322545,0.307811,0.114722,0.159332,0.123743,0.142105,0.237510,0.268482,0.255644,-0.555670,0.046928,0.001251,0.001050,0.000846,0.000355,0.000443,0.000326,0.000511,0.000538,0.000652,0.000663,0.047011,384
1.000000,scalar_uncertainty_planner,8,0.270833,0.209567,0.322582,0.308155,0.114718,0.159308,0.123744,0.141834,0.238282,0.269455,0.256512,-0.610986,0.044506,0.001247,0.001056,0.000840,0.000355,0.000437,0.000338,0.000474,0.000529,0.000644,0.000641,0.044604,384
1.000000,scalar_uncertainty_planner,9,0.328125,0.208212,0.322515,0.308401,0.114942,0.158957,0.123570,0.141939,0.237493,0.268834,0.255636,-0.553836,0.047024,0.001260,0.001008,0.000847,0.000343,0.000445,0.000337,0.000473,0.000560,0.000673,0.000658,0.046990,384
