method,task,mechanism,split,mean_success,mean_mechanism_f1,mean_invalid_repair_rate,mean_repeat_failure_rate,mean_damage_rate,mean_diagnostic_probe_cost,mean_calibration_error,mean_abstention_rate,mean_budget_violation_rate,mean_predicted_breach_risk,mean_realized_breach_risk,mean_repair_utility,ci95_success,ci95_mechanism_f1,ci95_invalid_repair_rate,ci95_repeat_failure_rate,ci95_damage_rate,ci95_diagnostic_probe_cost,ci95_calibration_error,ci95_abstention_rate,ci95_budget_violation_rate,ci95_predicted_breach_risk,ci95_realized_breach_risk,ci95_repair_utility,rows
counterfactual_mechanism_audit_v5,deformable_bin_pick,nominal,combined_stress,0.825000,0.736686,0.081766,0.078864,0.047141,0.187442,0.040918,0.128878,0.040305,0.079105,0.032703,0.759337,0.083789,0.002391,0.001266,0.001092,0.000659,0.001017,0.000705,0.000947,0.000945,0.001065,0.001170,0.083744,80
counterfactual_mechanism_audit_v5,deformable_bin_pick,nominal,hidden_mechanism,0.875000,0.758363,0.063665,0.058161,0.037054,0.182915,0.031818,0.105942,0.027429,0.059896,0.018097,0.879201,0.072929,0.002090,0.001058,0.001069,0.000685,0.000922,0.000654,0.000790,0.001036,0.001377,0.001306,0.072775,80
counterfactual_mechanism_audit_v5,deformable_bin_pick,nominal,in_distribution,0.887500,0.769186,0.052818,0.050008,0.032823,0.181023,0.027124,0.095421,0.022509,0.051536,0.013156,0.924516,0.069679,0.001799,0.001172,0.001014,0.000723,0.000835,0.000629,0.001097,0.000923,0.001066,0.001151,0.069977,80
counterfactual_mechanism_audit_v5,deformable_bin_pick,nominal,long_horizon,0.850000,0.760542,0.066526,0.070340,0.039083,0.183061,0.032316,0.109350,0.031162,0.062783,0.021905,0.837295,0.078740,0.002157,0.001075,0.001133,0.000568,0.000811,0.000644,0.000876,0.000987,0.001209,0.001248,0.078719,80
counterfactual_mechanism_audit_v5,deformable_bin_pick,nominal,sparse_observation,0.862500,0.737688,0.071367,0.067023,0.041304,0.187512,0.039388,0.122344,0.033827,0.072050,0.025536,0.828369,0.075940,0.002266,0.001041,0.001007,0.000627,0.000778,0.000729,0.000721,0.000875,0.001156,0.001047,0.076093,80
counterfactual_mechanism_audit_v5,deformable_bin_pick,occlusion_persistence,combined_stress,0.762500,0.698325,0.107826,0.096124,0.054032,0.196413,0.046918,0.148466,0.051955,0.094310,0.045551,0.621816,0.093841,0.002141,0.001139,0.001172,0.000675,0.001041,0.000629,0.000924,0.000741,0.000972,0.000930,0.093925,80
counterfactual_mechanism_audit_v5,deformable_bin_pick,occlusion_persistence,hidden_mechanism,0.787500,0.703762,0.090938,0.079095,0.044948,0.194785,0.043069,0.136884,0.040576,0.080874,0.033593,0.699189,0.090208,0.002181,0.001071,0.001055,0.000590,0.000856,0.000632,0.000862,0.000843,0.001088,0.001169,0.090250,80
counterfactual_mechanism_audit_v5,deformable_bin_pick,occlusion_persistence,in_distribution,0.812500,0.715369,0.081465,0.068862,0.040878,0.191626,0.039310,0.127445,0.034696,0.071962,0.026903,0.757734,0.086071,0.002178,0.001126,0.001096,0.000679,0.000815,0.000698,0.000857,0.000919,0.001099,0.001139,0.085861,80
counterfactual_mechanism_audit_v5,deformable_bin_pick,occlusion_persistence,long_horizon,0.787500,0.709151,0.094039,0.088570,0.047692,0.194662,0.043324,0.138832,0.043660,0.083460,0.036440,0.685432,0.090208,0.002322,0.000954,0.001111,0.000611,0.000713,0.000617,0.000775,0.000796,0.001104,0.001080,0.089926,80
counterfactual_mechanism_audit_v5,deformable_bin_pick,occlusion_persistence,sparse_observation,0.850000,0.698916,0.096556,0.084460,0.048558,0.196385,0.045977,0.144778,0.045788,0.088511,0.039513,0.739932,0.078740,0.002226,0.000991,0.001126,0.000674,0.000835,0.000599,0.000797,0.000902,0.001140,0.001161,0.078598,80
counterfactual_mechanism_audit_v5,deformable_bin_pick,payload_shift,combined_stress,0.825000,0.701932,0.107975,0.096258,0.055447,0.196581,0.045705,0.146884,0.052540,0.093169,0.046260,0.684362,0.083789,0.002278,0.001133,0.001204,0.000647,0.000952,0.000608,0.000742,0.000827,0.001046,0.001012,0.083869,80
counterfactual_mechanism_audit_v5,deformable_bin_pick,payload_shift,hidden_mechanism,0.875000,0.723096,0.093120,0.076897,0.047503,0.191178,0.036558,0.125733,0.043182,0.077640,0.034785,0.795447,0.072929,0.002171,0.001019,0.001108,0.000699,0.000830,0.000717,0.000867,0.000837,0.000960,0.001036,0.072972,80
counterfactual_mechanism_audit_v5,deformable_bin_pick,payload_shift,in_distribution,0.887500,0.735487,0.084985,0.067727,0.043786,0.189398,0.032554,0.115335,0.037117,0.068157,0.028466,0.839357,0.069679,0.002048,0.001132,0.001038,0.000603,0.000857,0.000639,0.000848,0.000979,0.001126,0.001185,0.069753,80
counterfactual_mechanism_audit_v5,deformable_bin_pick,payload_shift,long_horizon,0.800000,0.728049,0.096982,0.088495,0.050124,0.190670,0.036854,0.128002,0.046561,0.080057,0.037958,0.704156,0.088207,0.001663,0.001104,0.001197,0.000644,0.000820,0.000627,0.000983,0.000925,0.001209,0.001236,0.088220,80
counterfactual_mechanism_audit_v5,deformable_bin_pick,payload_shift,sparse_observation,0.775000,0.702466,0.100846,0.084443,0.051843,0.195535,0.044357,0.142572,0.049326,0.089717,0.042536,0.658063,0.092084,0.001830,0.001065,0.001176,0.000605,0.000830,0.000665,0.000884,0.000820,0.001082,0.001028,0.092368,80
counterfactual_mechanism_audit_v5,drawer_contact_repair,actuator_lag,combined_stress,0.737500,0.709008,0.103116,0.093113,0.053977,0.193940,0.045727,0.143203,0.051459,0.092647,0.044585,0.609944,0.097026,0.002449,0.000980,0.001063,0.000595,0.000847,0.000580,0.000833,0.001040,0.001312,0.001227,0.097076,80
counterfactual_mechanism_audit_v5,drawer_contact_repair,actuator_lag,hidden_mechanism,0.787500,0.732913,0.086408,0.071573,0.046247,0.188503,0.036699,0.121619,0.039524,0.073492,0.030713,0.726822,0.090208,0.002130,0.001090,0.001163,0.000669,0.000821,0.000679,0.000775,0.000868,0.001057,0.001096,0.090377,80
counterfactual_mechanism_audit_v5,drawer_contact_repair,actuator_lag,in_distribution,0.862500,0.744354,0.077508,0.062568,0.041741,0.186952,0.031615,0.111701,0.034807,0.065764,0.025804,0.833868,0.075940,0.002143,0.000935,0.001321,0.000701,0.000912,0.000662,0.000833,0.000883,0.001120,0.001033,0.075857,80
counterfactual_mechanism_audit_v5,drawer_contact_repair,actuator_lag,long_horizon,0.850000,0.735205,0.090823,0.083730,0.048906,0.188570,0.035766,0.124098,0.044182,0.077853,0.035403,0.770771,0.078740,0.001994,0.000979,0.001133,0.000702,0.000888,0.000672,0.000787,0.000853,0.001150,0.001134,0.078930,80
counterfactual_mechanism_audit_v5,drawer_contact_repair,actuator_lag,sparse_observation,0.787500,0.712533,0.094049,0.080492,0.050380,0.192855,0.043100,0.138150,0.045630,0.085738,0.037927,0.689589,0.090208,0.002100,0.001063,0.000997,0.000689,0.000957,0.000765,0.000995,0.000879,0.001000,0.001201,0.090380,80
counterfactual_mechanism_audit_v5,drawer_contact_repair,combined_hidden_mechanisms,combined_stress,0.812500,0.678489,0.122425,0.107981,0.056574,0.200719,0.048641,0.157939,0.056172,0.098838,0.049600,0.632908,0.086071,0.002077,0.001082,0.001149,0.000663,0.000861,0.000713,0.000872,0.000840,0.001014,0.001045,0.085791,80
counterfactual_mechanism_audit_v5,drawer_contact_repair,combined_hidden_mechanisms,hidden_mechanism,0.800000,0.688997,0.115630,0.091190,0.054684,0.198659,0.044922,0.147001,0.052856,0.092944,0.045390,0.652250,0.088207,0.002280,0.001074,0.001105,0.000628,0.001013,0.000672,0.000874,0.000923,0.001103,0.001126,0.088256,80
counterfactual_mechanism_audit_v5,drawer_contact_repair,combined_hidden_mechanisms,in_distribution,0.725000,0.700219,0.106947,0.082108,0.050092,0.195757,0.040232,0.136726,0.047681,0.084079,0.040989,0.609729,0.098464,0.002418,0.001036,0.001196,0.000565,0.000969,0.000628,0.000936,0.000850,0.001163,0.001094,0.098283,80
counterfactual_mechanism_audit_v5,drawer_contact_repair,combined_hidden_mechanisms,long_horizon,0.812500,0.691941,0.116968,0.102639,0.056220,0.197703,0.044326,0.148356,0.054733,0.094110,0.047374,0.653113,0.086071,0.002273,0.001163,0.001250,0.000735,0.001058,0.000738,0.000982,0.000899,0.001181,0.001125,0.085722,80
counterfactual_mechanism_audit_v5,drawer_contact_repair,combined_hidden_mechanisms,sparse_observation,0.787500,0.681948,0.119941,0.097349,0.055401,0.200083,0.047898,0.154910,0.054823,0.096534,0.048367,0.622955,0.090208,0.002112,0.001192,0.001018,0.000705,0.000807,0.000690,0.000949,0.000741,0.001003,0.000838,0.089974,80
counterfactual_mechanism_audit_v5,drawer_contact_repair,compliance_shift,combined_stress,0.825000,0.715765,0.098248,0.088712,0.052827,0.191845,0.043524,0.139451,0.048642,0.089262,0.041199,0.713230,0.083789,0.002347,0.001031,0.001063,0.000740,0.000849,0.000632,0.000844,0.000887,0.001112,0.001145,0.083889,80
counterfactual_mechanism_audit_v5,drawer_contact_repair,compliance_shift,hidden_mechanism,0.825000,0.739437,0.079445,0.068961,0.042612,0.187482,0.034229,0.116514,0.036567,0.069501,0.027883,0.783353,0.083789,0.002059,0.001136,0.001105,0.000701,0.000937,0.000667,0.000945,0.000806,0.000975,0.001086,0.083799,80
counterfactual_mechanism_audit_v5,drawer_contact_repair,compliance_shift,in_distribution,0.750000,0.749349,0.071078,0.058683,0.038632,0.185290,0.030585,0.106412,0.030174,0.060173,0.020996,0.740355,0.095487,0.002069,0.001119,0.001283,0.000563,0.000820,0.000662,0.000924,0.000771,0.001193,0.001026,0.095751,80
counterfactual_mechanism_audit_v5,drawer_contact_repair,compliance_shift,long_horizon,0.850000,0.742430,0.082277,0.081271,0.045571,0.186376,0.034602,0.119740,0.039551,0.071940,0.031243,0.791632,0.078740,0.001869,0.001173,0.001003,0.000692,0.000754,0.000606,0.000899,0.000889,0.001090,0.001188,0.079028,80
counterfactual_mechanism_audit_v5,drawer_contact_repair,compliance_shift,sparse_observation,0.775000,0.717639,0.088308,0.076841,0.047403,0.190333,0.042114,0.133424,0.042576,0.082493,0.035381,0.694269,0.092084,0.002170,0.001119,0.001036,0.000652,0.000848,0.000659,0.000908,0.000824,0.001155,0.000999,0.091824,80
counterfactual_mechanism_audit_v5,drawer_contact_repair,contact_mode_flip,combined_stress,0.787500,0.698249,0.111498,0.098091,0.054642,0.196139,0.046826,0.148048,0.052973,0.095351,0.046549,0.640802,0.090208,0.002127,0.001219,0.001124,0.000625,0.000654,0.000634,0.000780,0.000872,0.001201,0.001146,0.090280,80
counterfactual_mechanism_audit_v5,drawer_contact_repair,contact_mode_flip,hidden_mechanism,0.837500,0.722914,0.093028,0.078590,0.045604,0.190512,0.036801,0.125840,0.040732,0.075693,0.032225,0.760258,0.081351,0.002202,0.001091,0.001135,0.000671,0.000890,0.000686,0.000890,0.000821,0.001020,0.001070,0.080830,80
counterfactual_mechanism_audit_v5,drawer_contact_repair,contact_mode_flip,in_distribution,0.837500,0.732160,0.083477,0.068981,0.041044,0.188479,0.033313,0.115500,0.034665,0.066679,0.025712,0.792917,0.081351,0.001900,0.001051,0.001094,0.000666,0.000847,0.000697,0.000914,0.000989,0.001226,0.001152,0.081166,80
counterfactual_mechanism_audit_v5,drawer_contact_repair,contact_mode_flip,long_horizon,0.825000,0.725870,0.097610,0.089995,0.048370,0.190569,0.037440,0.127678,0.044284,0.079276,0.035908,0.729745,0.083789,0.002211,0.001100,0.001105,0.000580,0.000903,0.000671,0.000893,0.000919,0.001084,0.001255,0.083780,80
counterfactual_mechanism_audit_v5,drawer_contact_repair,contact_mode_flip,sparse_observation,0.762500,0.701269,0.101688,0.086460,0.050558,0.196047,0.045287,0.141990,0.046584,0.087767,0.039468,0.645374,0.093841,0.002118,0.001056,0.001010,0.000616,0.000780,0.000694,0.000773,0.000842,0.001075,0.001081,0.093806,80
counterfactual_mechanism_audit_v5,drawer_contact_repair,friction_shift,combined_stress,0.850000,0.723445,0.092023,0.085456,0.050479,0.190283,0.043077,0.136344,0.045600,0.085891,0.037834,0.754853,0.078740,0.002157,0.001323,0.001067,0.000664,0.000822,0.000669,0.000848,0.000745,0.001046,0.001092,0.078507,80
counterfactual_mechanism_audit_v5,drawer_contact_repair,friction_shift,hidden_mechanism,0.837500,0.746764,0.073173,0.064869,0.040852,0.186570,0.033291,0.113464,0.033083,0.066009,0.023890,0.812774,0.081351,0.002358,0.001147,0.001139,0.000663,0.000932,0.000549,0.000891,0.000870,0.001166,0.001193,0.081529,80
counterfactual_mechanism_audit_v5,drawer_contact_repair,friction_shift,in_distribution,0.837500,0.756530,0.065443,0.055185,0.036457,0.183602,0.029346,0.103102,0.027873,0.057493,0.017889,0.843803,0.081351,0.002022,0.001119,0.001164,0.000669,0.000838,0.000594,0.000932,0.000902,0.000947,0.001110,0.081486,80
counterfactual_mechanism_audit_v5,drawer_contact_repair,friction_shift,long_horizon,0.825000,0.750022,0.078258,0.076435,0.043976,0.185269,0.034159,0.116267,0.037089,0.070385,0.028374,0.781199,0.083789,0.002210,0.001181,0.001126,0.000574,0.000919,0.000649,0.000913,0.000916,0.001117,0.001125,0.083682,80
counterfactual_mechanism_audit_v5,drawer_contact_repair,friction_shift,sparse_observation,0.850000,0.723718,0.080906,0.072968,0.044678,0.189416,0.041232,0.129632,0.039467,0.078390,0.031792,0.787528,0.078740,0.002129,0.001062,0.001203,0.000640,0.000765,0.000553,0.000853,0.001000,0.001253,0.001329,0.078602,80
counterfactual_mechanism_audit_v5,drawer_contact_repair,nominal,combined_stress,0.825000,0.742706,0.076994,0.077190,0.046043,0.185532,0.040671,0.126412,0.040217,0.078602,0.032041,0.769489,0.083789,0.002054,0.001033,0.001044,0.000558,0.000904,0.000674,0.000964,0.000915,0.001168,0.001042,0.083958,80
counterfactual_mechanism_audit_v5,drawer_contact_repair,nominal,hidden_mechanism,0.787500,0.763448,0.058728,0.055955,0.036190,0.181713,0.030952,0.103965,0.026701,0.058755,0.017599,0.802289,0.090208,0.001847,0.001146,0.001035,0.000679,0.000916,0.000634,0.000855,0.000932,0.001185,0.001110,0.090261,80
counterfactual_mechanism_audit_v5,drawer_contact_repair,nominal,in_distribution,0.850000,0.771835,0.049627,0.046978,0.032512,0.179282,0.026899,0.093107,0.020190,0.048990,0.010167,0.896134,0.078740,0.002148,0.001174,0.000978,0.000652,0.000813,0.000624,0.000928,0.000914,0.001128,0.001180,0.078562,80
counterfactual_mechanism_audit_v5,drawer_contact_repair,nominal,long_horizon,0.900000,0.766248,0.063702,0.066690,0.038892,0.181482,0.031742,0.105774,0.030118,0.061836,0.020661,0.897048,0.066155,0.002147,0.001134,0.001156,0.000601,0.000943,0.000732,0.000897,0.000747,0.000948,0.000970,0.066111,80
counterfactual_mechanism_audit_v5,drawer_contact_repair,nominal,sparse_observation,0.787500,0.743368,0.068357,0.064560,0.040821,0.185146,0.038923,0.120332,0.032457,0.071396,0.023992,0.762737,0.090208,0.002031,0.001225,0.000977,0.000667,0.000796,0.000555,0.000845,0.000910,0.001139,0.001159,0.090320,80
counterfactual_mechanism_audit_v5,drawer_contact_repair,occlusion_persistence,combined_stress,0.787500,0.704179,0.104220,0.093810,0.053912,0.194860,0.046822,0.147022,0.051233,0.093251,0.044402,0.655325,0.090208,0.002204,0.000995,0.001053,0.000467,0.000879,0.000739,0.000794,0.000815,0.001077,0.000993,0.090112,80
counterfactual_mechanism_audit_v5,drawer_contact_repair,occlusion_persistence,hidden_mechanism,0.812500,0.708659,0.087624,0.075478,0.044433,0.192923,0.043018,0.134306,0.038842,0.078592,0.031567,0.734476,0.086071,0.002010,0.001057,0.001001,0.000638,0.000776,0.000659,0.001067,0.000827,0.001084,0.001158,0.086408,80
counterfactual_mechanism_audit_v5,drawer_contact_repair,occlusion_persistence,in_distribution,0.850000,0.719260,0.077929,0.066141,0.040097,0.190162,0.038818,0.124081,0.033274,0.070190,0.025095,0.805039,0.078740,0.002200,0.001066,0.001023,0.000665,0.000790,0.000685,0.000981,0.000756,0.001035,0.001098,0.078771,80
counterfactual_mechanism_audit_v5,drawer_contact_repair,occlusion_persistence,long_horizon,0.912500,0.712444,0.090862,0.086026,0.047245,0.192476,0.043006,0.137018,0.042204,0.082065,0.035029,0.819051,0.062311,0.002155,0.001223,0.001131,0.000637,0.000967,0.000629,0.000918,0.000849,0.001099,0.001247,0.062211,80
counterfactual_mechanism_audit_v5,drawer_contact_repair,occlusion_persistence,sparse_observation,0.762500,0.703431,0.093689,0.082773,0.047500,0.194207,0.045921,0.141319,0.044098,0.085555,0.037296,0.661488,0.093841,0.002264,0.001108,0.001095,0.000662,0.000946,0.000703,0.000818,0.000930,0.001193,0.001145,0.093647,80
counterfactual_mechanism_audit_v5,drawer_contact_repair,payload_shift,combined_stress,0.862500,0.709449,0.104642,0.093671,0.054314,0.194395,0.045306,0.145202,0.052160,0.092711,0.044919,0.732142,0.075940,0.002236,0.001186,0.001090,0.000612,0.000763,0.000511,0.000906,0.000895,0.001066,0.001026,0.076101,80
counterfactual_mechanism_audit_v5,drawer_contact_repair,payload_shift,hidden_mechanism,0.837500,0.729594,0.089596,0.075308,0.047444,0.190539,0.036264,0.123352,0.041621,0.075145,0.032600,0.766526,0.081351,0.002236,0.001015,0.000954,0.000732,0.000861,0.000712,0.000761,0.000878,0.001064,0.001138,0.081334,80
counterfactual_mechanism_audit_v5,drawer_contact_repair,payload_shift,in_distribution,0.787500,0.741820,0.080138,0.065067,0.043345,0.187684,0.031771,0.113310,0.036924,0.067708,0.028228,0.749973,0.090208,0.001849,0.000995,0.001119,0.000714,0.000769,0.000692,0.000820,0.000780,0.001055,0.001083,0.090586,80
counterfactual_mechanism_audit_v5,drawer_contact_repair,payload_shift,long_horizon,0.875000,0.736110,0.095012,0.085240,0.050197,0.190690,0.036301,0.125301,0.045661,0.080048,0.036523,0.787580,0.072929,0.002165,0.001069,0.001125,0.000640,0.000955,0.000631,0.000862,0.000864,0.001122,0.001140,0.073247,80
counterfactual_mechanism_audit_v5,drawer_contact_repair,payload_shift,sparse_observation,0.712500,0.709306,0.097843,0.082327,0.051648,0.193954,0.043808,0.139120,0.048322,0.088283,0.041000,0.604610,0.099805,0.002285,0.001117,0.001161,0.000589,0.000927,0.000668,0.000937,0.000836,0.001064,0.001069,0.100143,80
counterfactual_mechanism_audit_v5,occluded_push_recovery,actuator_lag,combined_stress,0.787500,0.703908,0.108468,0.096457,0.054740,0.194330,0.045766,0.146930,0.052304,0.093219,0.045254,0.648452,0.090208,0.002358,0.001067,0.001101,0.000577,0.000962,0.000711,0.000943,0.001041,0.001210,0.001149,0.090217,80
counterfactual_mechanism_audit_v5,occluded_push_recovery,actuator_lag,hidden_mechanism,0.812500,0.725500,0.092768,0.076393,0.046413,0.188421,0.036001,0.123554,0.041156,0.075186,0.033526,0.738486,0.086071,0.001984,0.001131,0.000989,0.000660,0.000917,0.000641,0.000885,0.000979,0.001178,0.001183,0.085835,80
counterfactual_mechanism_audit_v5,occluded_push_recovery,actuator_lag,in_distribution,0.862500,0.737397,0.082708,0.066400,0.042673,0.187765,0.032087,0.113855,0.035090,0.065764,0.025751,0.821640,0.075940,0.002215,0.001008,0.001128,0.000666,0.000965,0.000667,0.000808,0.000920,0.001137,0.001157,0.076151,80
counterfactual_mechanism_audit_v5,occluded_push_recovery,actuator_lag,long_horizon,0.837500,0.730423,0.095073,0.088210,0.049190,0.189199,0.036084,0.126188,0.045324,0.079177,0.036612,0.747433,0.081351,0.002298,0.001224,0.001015,0.000723,0.000934,0.000553,0.000890,0.000850,0.001035,0.001127,0.081470,80
counterfactual_mechanism_audit_v5,occluded_push_recovery,actuator_lag,sparse_observation,0.900000,0.704347,0.100246,0.084838,0.050609,0.193290,0.044143,0.139704,0.047433,0.088224,0.040119,0.787817,0.066155,0.002475,0.001010,0.001057,0.000571,0.000727,0.000582,0.000892,0.000811,0.001080,0.001002,0.066210,80
counterfactual_mechanism_audit_v5,occluded_push_recovery,combined_hidden_mechanisms,combined_stress,0.787500,0.675869,0.123282,0.109432,0.057052,0.200448,0.049369,0.158378,0.057654,0.100509,0.050860,0.603247,0.090208,0.002182,0.001200,0.001185,0.000610,0.000914,0.000691,0.000886,0.000859,0.001053,0.001129,0.090307,80
counterfactual_mechanism_audit_v5,occluded_push_recovery,combined_hidden_mechanisms,hidden_mechanism,0.812500,0.686441,0.119150,0.094319,0.054220,0.197591,0.044987,0.148717,0.054560,0.094184,0.047371,0.657540,0.086071,0.002246,0.001164,0.001040,0.000594,0.000881,0.000676,0.000946,0.000886,0.001220,0.001159,0.085991,80
counterfactual_mechanism_audit_v5,occluded_push_recovery,combined_hidden_mechanisms,in_distribution,0.737500,0.696336,0.112504,0.085832,0.050828,0.196254,0.041868,0.139052,0.047469,0.084545,0.039890,0.610758,0.097026,0.002153,0.001026,0.001134,0.000558,0.000814,0.000620,0.000775,0.000835,0.001059,0.001016,0.096905,80
counterfactual_mechanism_audit_v5,occluded_push_recovery,combined_hidden_mechanisms,long_horizon,0.800000,0.688670,0.122041,0.105111,0.056380,0.198490,0.044906,0.151245,0.055875,0.096191,0.048421,0.630878,0.088207,0.002164,0.001070,0.001167,0.000585,0.000850,0.000587,0.001013,0.000769,0.000995,0.000900,0.088174,80
